page_nb;content;date;document_name
2;Responsabilité maximale. Nonobstant toute disposition contraire du présent Contrat, la responsabilité intégrale maximum de MEDIACTIVE à l'égard du Client au titre du présent Contrat, sera limitée au montant total qu'il aura payé à MEDIACTIVE au titre du présent Contrat au cours des douze (12) mois précédant l'événement ayant entraîné la mise en jeu de la responsabilité. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;7. Garantie contre les recours. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;7.1 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;"Garantie du Client. Le Client garantit MEDIACTIVE, ses dirigeants, administrateurs, salariés, affiliés et clients (ci-après les ""Entités de MEDIACTIVE Garanties "") contre tout recours intenté contre une Entité de MEDIACTIVE Garantie en alléguant : a) en ce qui concerne l'activité du Client : (i) une contrefaçon ou un détournement des droits de propriété intellectuelle ; (ii) une diffamation, l'obscénité, la pornographie ou une violation du droit au respect de la vie privée ou de la publicité ; ou (iii) le SPAM ou tout autre comportement agressif, harcelant ou illégal, ou un manquement aux Conditions Générales d’Utilisation de MEDIACTIVE et aux Conditions relatives au SPAM; b) un préjudice, un dommage matériel ou corporel subi par un Client de MEDIACTIVE, les équipements d'un autre client ou les représentants, salariés ou agents d'un autre client, ce préjudice étant imputable à un acte ou une omission du Client, de ses représentants ou des personnes désignées par lui ; c) tout dommage corporel subi par un représentant, salarié ou agent du Client et consécutif aux activités de cette personne liées aux Services, sauf si l'accident est dû à une faute lourde ou dolosive de MEDIACTIVE; ou d) tout autre préjudice causé par l'équipement ou l'activité du Client (ci-après, les ""Litiges Couverts par le Client""). ";22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;7.2 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;"Garantie de MEDIACTIVE. MEDIACTIVE garantit le Client, ses administrateurs, dirigeants, salariés et affiliés (ci-après, les ""Entités du Client Garanties"") contre tout recours intenté contre une Entité du Client Garantie en alléguant (i) une contrefaçon ou un détournement de droits de propriété intellectuelle relatif au Réseau ou aux Services (sauf si l'atteinte aux droit est en partie causée par le Client ou l'Equipement du Client) ou (ii) un dommage corporel subi par les représentants, salariés ou agents de MEDIACTIVE, sauf s'il est dû à une faute lourde ou dolosive du Client (ci-après, les ""Litiges Couverts par MEDIACTIVE ""). ";22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;7.3 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;Procédure à suivre. MEDIACTIVE communiquera sans délai et par écrit au Client tout Litige Couvert par le Client dont elle aura connaissance et, si elle le souhaite, pourra choisir de participer à la défense et à la transaction de ce litige. Cette participation ne libère toutefois pas le Client de ses obligations prévues au présent Article 7. Le Client aura le droit de diriger la défense dans tout Litige Couvert par le Client. Dans ce cas, il communiquera sans délai et par écrit à MEDIACTIVE tout Litige Couvert par MEDIACTIVE dont il aura connaissance et, s'il le souhaite, pourra choisir de participer à la défense et à la transaction de ce litige. Cette participation ne libère toutefois pas MEDIACTIVE de ses obligations prévues au présent Article 7. MEDIACTIVE dirigera la défense dans tout Litige Couvert par MEDIACTIVE. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;8. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;Durée. Le présent Contrat débutera à la Date d’entrée en vigueur indiquée ci-dessus (ou, si elle est postérieure, à la date à laquelle débute la facturation des Prix de Services mensuels) pendant la durée spécifiée dans la Commande de Services, sauf résiliation anticipée telle que prévue aux présentes. Au delà de la période indiquée dans la commande de services, le contrat sera prolongé dans les mêmes termes. La résiliation se fera sur demande écrite d’une des parties, et prendra effet un mois après sa réception. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;9. Résiliation. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;9.1 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;Défaut de paiement. Si le Client ne respecte pas de délai de paiement accordé par MEDIACTIVE et précisé sur sa Commande de Services, MEDIACTIVE peut suspendre les Services fournis au Client si un montant exigible n'est pas intégralement payé dans les dix (10) jours suivant l'envoi d'une lettre recommandée avec avis de réception de mise en demeure. En cas de reprise des Services, MEDIACTIVE facturera des frais de re-connexion. MEDIACTIVE peut résilier de plein droit le présent Contrat (ou s'il le souhaite, seulement la Commande de Services correspondant) si un montant exigible n'est pas payé intégralement dans les vingt (20) jours suivant l'envoi d'une lettre recommandée avec avis de réception de mise en demeure de payer. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;9.2 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;Procédure collective. Sous réserve de l’article 37 de la loi du 25 janvier 1985 relative au redressement et à la liquidation judiciaire des entreprises, MEDIACTIVE peut résilier le présent Contrat en adressant un préavis écrit au Client si ce dernier fait l'objet d'une mise en cessation des paiements. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;9.3 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;Utilisation interdite. MEDIACTIVE pourra de plein droit résilier, après mise en demeure par lettre recommandée avec avis de réception, le présent Contrat si le Client ne respecte pas les Conditions Générales d’Utilisation de MEDIACTIVE ou des conditions relatives à la politique anti- SPAM de MEDIACTIVE. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;9.4 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;Autres motifs. Sauf disposition contraire, chaque partie peut résilier le présent Contrat si l'autre partie ne respecte pas une disposition essentielle du présent Contrat et ne répare pas un tel manquement dans un délai de dix (10) jours à compter de la réception d'une lettre recommandée avec avis de réception, de mise en demeure. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;9.5 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
2;"Effets de la résiliation. Dès l'expiration ou la résiliation du présent Contrat, a) MEDIACTIVE cessera de fournir les Services ; b) à l’exception de la résiliation par le Client prévu à l'Article 9.4, toutes les obligations de paiement du Client au titre du présent Contrat, notamment les Prix des Services mensuels dus jusqu'à la fin de la Durée indiquée sur le Devis, deviendront immédiatement exigibles. c) dans les (10) dix jours d’un tel événement, MEDIACTIVE fera tout son possible pour aider le Client à récupérer ses propres équipements et le Client devra pour sa part, enlever tous ses Equipements et ";22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;tout autre bien installés dans les locaux de MEDIACTIVE et restituer le Centre d'Hébergement à MEDIACTIVE libre de toute occupation de matériel, dans l'état où il était avant l'installation de ses Equipements par le Client. A défaut, MEDIACTIVE pourra, à son choix et aux frais du Client, faire enlever ces biens et les mettre en dépôt, renvoyer les Equipements au Client, ou s'en séparer, sans que le Client ne puisse engager la responsabilité de MEDIACTIVE à cet égard. En outre, MEDIACTIVE se réserve un droit de rétention sur lesdits Equipements jusqu'au complet paiement des prestations. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;9.6 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;MEDIACTIVE s’engage à proposer prioritairement au Client l’achat des matériels appartenant encore à MEDIACTIVE au terme de ce projet (Hardware, Software, procédures de documentation et tout autre élément…) qui pourraient permettre au Client de reconstituer sa solution informatique en propre ou avec l’aide d’un autre prestataire. MEDIACTIVE s’engage également à restituer au Client dans des délais qui seront convenus entre les Parties, à compter de la résiliation ou de l’extinction du contrat, tous les fichiers, données, logiciels spécifiques ou autre document qui appartiennent au Client ou qui ont été composé par le prestataire pour la bonne exécution des Services. De plus, les Parties pourront étudier la possibilité pour le Client de demander des prestations complémentaires et non comprises dans le Prix, telles que notamment la mise à disposition de moyens supplémentaires, les actions de formation, la préparation de l’environnement cible, l’aide au démarrage éventuelle, la logistique de déménagement. Dans ce dernier cas, MEDIACTIVE remettra une proposition décrivant les conditions (techniques, financières…) de la réalisation de telles prestations. En cas d’accord ce projet fera l’objet d’un contrat séparé entre les Parties. Les termes de l’article 9.2 si dessus demeurent réservés. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;10. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;Maintien des dispositions. Les déclarations, garanties et engagements des Parties, ainsi que les obligations de garantie contre les recours, de confidentialité et les limitations de la responsabilité demeureront en vigueur après l'expiration, la résiliation ou l'annulation du Contrat. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;11. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;Dispositions diverses. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;11.1. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;"Assurances. Le Client souscrira et conservera pendant toute la durée du présent Contrat (i) une assurance en responsabilité civile; (ii) une assurance responsabilité professionnelle, auprès d’une compagnie d’assurance notoirement solvable. Avant d'installer l'Equipement du Client dans le Centre d’Hébergement ou si MEDIACTIVE le demande, il lui fournira les certificats d'assurance prouvant que le niveau minimum d'assurance indiqué ci-dessus a été respecté. Avant d'installer l'Equipement du Client dans les locaux de MEDIACTIVE ou dans le Centre d’Hébergement, le Client s'engage à faire mentionner le nom de MEDIACTIVE en tant qu'assuré supplémentaire et à l'informer de la date de prise d'effet de cette assurance. ";22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;11.2. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;Force Majeure. Sauf en cas de défaut de paiement d'un montant dû en vertu des présentes, les Parties ne seront pas responsables des retards, inexécutions, préjudices, dommages, pertes, destructions ou du mauvais fonctionnement des équipements, ni des conséquences de ce qui précède, s'ils sont consécutifs à un incendie, un séisme, une inondation, un dégât des eaux, une grève ou une interruption de travail, une interruption des services publics, une coupure d'électricité, une explosion, des émeutes, un acte gouvernemental, une pénurie de matériel ou de fournitures, l'indisponibilité des moyens de transport, un acte ou une omission de tiers et tout autre événement indépendant de leur volonté de chaque partie. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;11.3. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;"Confidentialité. Chaque partie reconnaît que toutes les informations lui étant fournies par l'autre partie ou les informations de l'autre partie auxquelles elle a accès grâce au présent Contrat seront considérées comme confidentielles (ci-après les ""Informations Confidentielles"") à la partie qui les divulgue et demeureront sa propriété exclusive (la partie communiquant les Informations Confidentielles étant dénommée la ""Partie Divulgatrice"" et l'autre Partie la ""Partie Destinataire""). Chaque partie traitera les Informations Confidentielles ainsi que le contenu du présent Contrat, de manière confidentielle et, sauf pour les besoins de l'exécution de ses obligations prévues par le présent Contrat, la partie ne pourra les communiquer directement ou indirectement à quiconque en dehors de ses salariés ayant besoin de les connaître et acceptant d'être liés par les termes du présent Article, sans le consentement écrit de la Partie Divulgatrice. Ne seront pas considérées comme des Informations Confidentielles, les informations : (i) connues de la Partie Destinataire avant qu'elle ne les reçoive de la Partie Divulgatrice, directement ou indirectement, par une source n'ayant aucune obligation de confidentialité à l'égard de la Partie Divulgatrice; (ii) communiquées (sans divulgation de la Partie divulgatrice) à la Partie Destinataire, directement indirectement, par une source n'ayant pas d'obligation de confidentialité à l'égard de la Partie Divulgatrice ; (iii) devenues publiques ou cessant d'être secrètes ou confidentielles, sauf par une violation du présent Contrat par la Partie Destinataire; (iv) développées de manière indépendante par la Partie Destinataire; ou (v) que la loi ou un règlement ordonne de communiquer, à condition que la Partie Destinataire informe sans délai la Partie Divulgatrice de cette divulgation imminente et que la partie qui y est tenue collabore avec la Partie Divulgatrice pour réduire cette divulgation. ";22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;11.4. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;Absence de bail. Le présent Contrat est un contrat de services et non un contrat de bail, de location ou tout autre contrat créant des droits sur le Centre d’Hébergement partagé ou d'autres locaux de MEDIACTIVE, l'Equipement de MEDIACTIVE ou tout autre bien mobilier ou immobilier. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;11.5 ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
3;Marketing. Chaque partie accorde à l'autre le droit non exclusif, incessible et gratuit d'utiliser le nom, le logo et les autres marques de l'autre dans ses documents marketing et ses communiqués de presse, sous réserve de son accord préalable ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
4;écrit et des règles d'utilisation des marques qui pourraient être communiquées. L'image attachée aux noms commerciaux, marques, slogans et logos de chaque partie bénéficiera exclusivement à cette dernière. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
4;11.6. ;22/06/2015;PROPO_CONTRAT_IOT_VALLEY_2015
